,acousticness,danceability,energy,instrumentalness,music_genre
1683,0.0126,0.568,0.853,7.13e-05,0
1685,0.0102,0.851,0.648,0.825,0
1687,0.0701,0.7809999999999999,0.598,0.0139,0
1688,0.0152,0.5770000000000001,0.58,0.0028399999999999,0
1690,0.0113,0.6509999999999999,0.372,0.9,0
1691,0.0204,0.654,0.371,0.923,0
1693,0.0926,0.775,0.838,0.0468,0
1695,0.0306,0.909,0.537,0.926,0
1696,0.15,0.574,0.769,0.00139,0
1698,0.359,0.728,0.318,0.885,0
1699,0.0021,0.723,0.526,0.37,0
1701,0.0268,0.62,0.88,4.94e-05,0
1704,0.503,0.7140000000000001,0.6890000000000001,0.00134,0
1706,0.0017399999999999,0.377,0.65,5.75e-05,0
1708,0.0585,0.344,0.726,0.0049,0
1709,0.737,0.485,0.564,0.8590000000000001,0
1710,0.00457,0.769,0.914,0.637,0
1711,0.0299,0.52,0.534,0.025,0
1713,0.0351,0.487,0.648,0.000195,0
1714,0.805,0.62,0.6559999999999999,0.964,0
1715,0.00853,0.7190000000000001,0.879,0.417,0
1716,0.0225,0.6859999999999999,0.86,0.8859999999999999,0
1717,0.0127,0.622,0.89,0.95,0
1719,0.375,0.662,0.551,0.203,0
1720,0.00171,0.8370000000000001,0.721,0.249,0
1721,0.5870000000000001,0.8029999999999999,0.47,0.091,0
1722,0.0574,0.565,0.955,0.000625,0
1724,0.0108,0.603,0.606,0.00157,0
1726,0.0285,0.775,0.895,0.000109,0
1729,0.0819,0.638,0.938,0.000389,0
1733,0.00996,0.7759999999999999,0.938,0.633,0
1735,9.19e-05,0.519,0.818,0.00467,0
1736,0.00479,0.5660000000000001,0.368,0.946,0
1738,0.00321,0.701,0.981,0.00405,0
1740,0.00466,0.7909999999999999,0.921,0.0575,0
1741,0.00125,0.532,0.94,0.85,0
1743,0.00536,0.473,0.8440000000000001,2.13e-05,0
1744,0.0273,0.6890000000000001,0.8140000000000001,0.000106,0
1745,0.000207,0.7170000000000001,0.8440000000000001,0.691,0
1746,0.0175,0.61,0.797,0.0307,0
1747,0.289,0.5720000000000001,0.516,0.952,0
1749,0.0393,0.615,0.8440000000000001,0.0,0
1750,0.0379,0.722,0.521,0.653,0
1753,0.00331,0.467,0.637,0.000548,0
1754,0.0012,0.522,0.6629999999999999,0.198,0
1755,0.0476,0.642,0.316,0.828,0
1756,0.0434,0.597,0.556,0.00873,0
1757,0.057,0.489,0.574,0.0,0
1758,0.00411,0.701,0.6679999999999999,0.7140000000000001,0
1759,0.000656,0.547,0.825,0.00476,0
1760,0.103,0.556,0.481,0.000291,0
1761,0.0473,0.423,0.552,0.857,0
1763,0.0482,0.633,0.696,0.765,0
1764,0.0323,0.71,0.674,0.625,0
1766,0.0556,0.731,0.851,0.304,0
1767,0.00173,0.601,0.595,0.8059999999999999,0
1769,0.29,0.768,0.514,0.546,0
1770,0.0362,0.321,0.805,0.00631,0
1772,0.208,0.604,0.6409999999999999,0.425,0
1774,0.00943,0.507,0.934,0.0018,0
1778,0.615,0.913,0.141,0.907,0
1779,0.00171,0.504,0.852,1.6800000000000002e-05,0
1781,0.0157,0.478,0.785,0.0657,0
1782,0.474,0.622,0.309,0.0528,0
1784,0.877,0.369,0.242,0.521,0
1786,0.179,0.613,0.812,0.0,0
1789,0.00601,0.621,0.998,1.52e-06,0
1790,0.000513,0.746,0.913,0.593,0
1792,0.273,0.7140000000000001,0.721,0.24,0
1793,0.0209,0.73,0.949,3.47e-05,0
1794,0.466,0.579,0.416,0.851,0
1795,0.162,0.83,0.7959999999999999,0.000509,0
1796,0.322,0.64,0.867,0.611,0
1797,0.0004559999999999,0.4589999999999999,0.926,0.755,0
1799,0.362,0.81,0.612,0.8540000000000001,0
1800,0.00811,0.7809999999999999,0.44,0.1009999999999999,0
1801,0.00123,0.528,0.909,0.072,0
1802,0.531,0.447,0.541,0.0211,0
1805,0.000627,0.821,0.768,0.61,0
1806,0.00584,0.602,0.956,0.789,0
1808,0.303,0.94,0.4589999999999999,4.94e-05,0
1812,0.0395,0.682,0.845,0.0167,0
1815,0.0301,0.664,0.946,0.0585,0
1816,0.568,0.43,0.376,0.0808,0
1817,0.324,0.528,0.531,0.00298,0
1820,0.2689999999999999,0.502,0.76,0.159,0
1821,0.00264,0.528,0.94,0.509,0
1822,0.0217,0.471,0.948,0.3939999999999999,0
1824,0.0020399999999999,0.687,0.6779999999999999,0.0929,0
1825,0.174,0.846,0.902,0.905,0
1827,0.00186,0.353,0.759,0.267,0
1828,0.0957,0.635,0.623,0.14,0
1829,0.0005549999999999,0.485,0.84,0.00679,0
1830,0.906,0.529,0.412,0.1159999999999999,0
1831,0.0807,0.573,0.292,0.00238,0
1832,0.255,0.86,0.762,0.456,0
1834,0.0808,0.632,0.49,0.743,0
1835,0.000508,0.431,0.84,0.805,0
1836,6.3e-05,0.466,0.737,0.0113,0
1838,0.0167,0.555,0.987,0.614,0
1840,0.0018399999999999,0.726,0.889,0.286,0
1841,0.0323,0.626,0.794,0.0346,0
1842,0.588,0.654,0.8270000000000001,5.73e-06,0
1843,0.107,0.69,0.977,0.0006219999999999,0
1844,8.87e-05,0.563,0.878,0.352,0
1846,0.0662,0.515,0.998,0.521,0
1848,0.238,0.481,0.687,0.11,0
1850,0.36,0.601,0.5479999999999999,0.84,0
1851,0.237,0.484,0.888,0.00221,0
1852,0.00302,0.597,0.989,0.011,0
1853,0.131,0.522,0.86,0.0209,0
1854,0.00468,0.652,0.941,0.792,0
1857,0.000273,0.51,0.774,0.664,0
1859,0.105,0.407,0.7979999999999999,0.0,0
1860,0.3929999999999999,0.544,0.7070000000000001,0.000814,0
1861,0.066,0.857,0.978,0.0712,0
1862,0.00268,0.483,0.898,0.944,0
1863,0.00507,0.598,0.928,0.664,0
1865,0.00409,0.76,0.952,6.01e-05,0
1866,0.0366,0.58,0.662,0.0197,0
1867,0.103,0.703,0.7290000000000001,0.0035,0
1868,0.00153,0.51,0.7509999999999999,0.241,0
1869,0.00598,0.625,0.742,0.00288,0
1870,0.0563,0.754,0.5539999999999999,0.373,0
1871,0.4589999999999999,0.301,0.539,0.88,0
1872,0.003,0.828,0.452,0.198,0
1874,0.0119,0.868,0.7020000000000001,0.0172,0
1875,0.000149,0.599,0.853,0.000951,0
1876,0.000556,0.585,0.953,0.00949,0
1877,0.0244,0.6579999999999999,0.757,0.585,0
1879,0.025,0.653,0.609,0.846,0
1882,0.262,0.206,0.315,0.0632,0
1885,0.0151,0.66,0.91,0.2019999999999999,0
1886,0.103,0.54,0.354,0.956,0
1887,0.0791,0.422,0.894,0.000101,0
1888,0.0278,0.405,0.977,0.000292,0
1892,0.0921,0.7240000000000001,0.906,0.00039,0
1893,7.170000000000001e-05,0.603,0.92,0.11,0
1894,0.089,0.667,0.902,0.000234,0
1896,0.722,0.419,0.208,0.0318,0
1897,0.201,0.809,0.457,0.00698,0
1898,0.518,0.489,0.625,3.96e-06,0
1902,0.00682,0.573,0.8270000000000001,0.00296,0
1905,0.00855,0.331,0.905,0.774,0
1906,0.0336,0.7490000000000001,0.797,0.00279,0
1907,0.195,0.718,0.594,0.0,0
1908,0.054,0.595,0.8270000000000001,2.44e-05,0
1909,0.000996,0.799,0.66,0.446,0
1910,0.0071099999999999,0.444,0.968,0.77,0
1911,0.0268,0.6809999999999999,0.938,0.0983,0
1912,0.2289999999999999,0.498,0.363,0.892,0
1915,0.593,0.7509999999999999,0.4679999999999999,0.91,0
1919,0.00236,0.482,0.855,0.517,0
1921,0.000571,0.537,0.732,0.0155,0
1924,0.000249,0.695,0.879,0.845,0
1925,0.00146,0.795,0.845,0.204,0
1926,0.0467,0.522,0.545,0.134,0
1927,0.0134,0.625,0.752,0.2189999999999999,0
1929,0.0136,0.618,0.961,0.105,0
1930,0.0007599999999999,0.505,0.755,0.0725,0
1931,0.00892,0.6409999999999999,0.56,0.175,0
1932,0.000992,0.667,0.73,0.536,0
1934,0.0161,0.624,0.8240000000000001,0.889,0
1935,0.129,0.649,0.366,0.882,0
1936,0.0426,0.642,0.752,0.7879999999999999,0
1937,0.367,0.591,0.204,0.9,0
1938,0.000489,0.918,0.556,1.22e-05,0
1939,0.0577,0.645,0.647,0.878,0
1940,0.937,0.476,0.477,0.405,0
1941,0.00123,0.748,0.948,0.133,0
1944,0.7490000000000001,0.735,0.457,0.0408,0
1945,0.0944,0.602,0.857,2.98e-05,0
1947,0.0549,0.727,0.759,0.00687,0
1948,0.0795,0.65,0.825,0.0,0
1949,0.0924,0.785,0.865,0.873,0
1950,0.0505,0.722,0.828,0.0,0
1951,0.00156,0.78,0.861,0.8490000000000001,0
1952,0.0954,0.627,0.685,0.215,0
1954,0.381,0.745,0.8109999999999999,0.89,0
1957,0.0176,0.765,0.917,0.4379999999999999,0
1958,0.332,0.108,0.6,0.612,0
1959,0.0263,0.518,0.569,0.654,0
1962,0.00449,0.555,0.969,0.348,0
1963,0.00996,0.601,0.531,0.0,0
1966,0.185,0.639,0.5329999999999999,0.00089,0
1967,0.0299,0.7559999999999999,0.843,0.0624,0
1968,0.0365,0.657,0.4679999999999999,0.921,0
1969,0.731,0.23,0.424,0.3,0
1970,0.000733,0.297,0.491,0.866,0
1971,0.0009689999999999,0.511,0.841,0.936,0
1973,0.222,0.736,0.679,0.018,0
1974,0.00754,0.5539999999999999,0.857,9.990000000000002e-05,0
1975,0.0424,0.562,0.939,0.8640000000000001,0
1976,0.0256,0.794,0.914,0.0622,0
1977,0.00464,0.602,0.695,0.43,0
1978,0.0848,0.64,0.799,5.4e-06,0
1979,0.317,0.63,0.838,0.623,0
1981,0.469,0.326,0.5920000000000001,0.502,0
1983,0.0681,0.6579999999999999,0.598,0.677,0
1984,0.71,0.623,0.3279999999999999,0.344,0
1985,0.314,0.496,0.939,0.0129,0
1986,0.0015,0.649,0.911,1.6800000000000002e-05,0
1987,0.00929,0.324,0.7829999999999999,0.0117,0
1988,0.0557,0.5579999999999999,0.732,0.0146,0
1990,0.119,0.564,0.594,0.0,0
1991,0.485,0.5670000000000001,0.516,0.8959999999999999,0
1992,0.0255,0.7090000000000001,0.7659999999999999,0.00039,0
1993,0.098,0.531,0.848,0.926,0
1995,0.222,0.713,0.589,1.61e-06,0
1996,0.0858,0.904,0.665,0.341,0
1997,0.0766,0.764,0.79,0.00416,0
1998,0.000914,0.563,0.978,0.309,0
1999,0.184,0.6559999999999999,0.804,3.8e-06,0
2000,0.01,0.669,0.8009999999999999,0.0489,0
2001,0.00674,0.813,0.8190000000000001,0.000423,0
2003,0.23,0.4039999999999999,0.61,0.949,0
2004,0.0156,0.605,0.969,0.433,0
2006,0.0254,0.774,0.7,0.00253,0
2007,0.00115,0.71,0.361,0.878,0
2008,0.609,0.494,0.931,0.7929999999999999,0
2010,0.00488,0.528,0.8059999999999999,0.000647,0
2011,0.0279999999999999,0.762,0.982,0.91,0
2012,0.285,0.609,0.7120000000000001,0.366,0
2013,3.88e-05,0.308,0.973,0.703,0
2014,0.157,0.696,0.634,0.887,0
2016,0.0334,0.737,0.6890000000000001,0.252,0
2017,0.212,0.5820000000000001,0.831,0.00225,0
2020,0.00165,0.625,0.657,0.866,0
2023,0.0275,0.7290000000000001,0.846,0.5720000000000001,0
2024,0.0566,0.903,0.315,0.79,0
2025,0.5670000000000001,0.745,0.509,0.524,0
2026,6.709999999999999e-05,0.294,0.755,0.182,0
2027,0.0103,0.7,0.945,8.11e-06,0
2028,0.00528,0.684,0.933,0.0325,0
2029,0.134,0.436,0.804,0.657,0
2030,0.000109,0.48,0.8290000000000001,0.547,0
2031,0.0325,0.763,0.524,0.00112,0
2033,0.0234,0.471,0.648,0.00897,0
2034,0.0193,0.456,0.701,3.82e-05,0
2035,0.00765,0.5539999999999999,0.792,0.00176,0
2036,0.3989999999999999,0.6759999999999999,0.957,2.23e-05,0
2038,0.0455,0.604,0.89,0.000279,0
2041,0.0747,0.743,0.959,0.191,0
2042,0.00603,0.691,0.912,0.887,0
2044,0.000274,0.6990000000000001,0.892,0.0034799999999999,0
2047,0.00327,0.5379999999999999,0.928,1.29e-06,0
2048,0.0007379999999999,0.4629999999999999,0.763,0.176,0
2051,0.00318,0.779,0.965,0.000397,0
2052,0.0129,0.544,0.8690000000000001,0.965,0
2053,0.0013,0.703,0.973,0.867,0
2054,0.031,0.718,0.77,0.0,0
2055,0.0194,0.804,0.867,0.0435,0
2056,0.838,0.417,0.4639999999999999,0.958,0
2057,0.171,0.57,0.909,0.0,0
2058,0.0112,0.517,0.992,0.0,0
2059,0.0477,0.6729999999999999,0.652,0.12,0
2061,0.00395,0.28,0.987,0.435,0
2063,0.0052299999999999,0.755,0.731,0.8540000000000001,0
2064,0.288,0.6659999999999999,0.499,0.000875,0
2065,0.000315,0.7,0.885,0.913,0
2066,0.207,0.8590000000000001,0.748,0.0045299999999999,0
2067,0.068,0.725,0.877,3.6200000000000006e-05,0
2068,0.0246,0.627,0.518,0.0033399999999999,0
2069,0.286,0.418,0.706,3.55e-06,0
2070,0.872,0.741,0.203,0.604,0
2071,0.00262,0.701,0.531,2.72e-06,0
2072,0.0898,0.746,0.57,0.588,0
2077,0.0397,0.252,0.745,0.157,0
2078,0.00252,0.6729999999999999,0.718,0.318,0
2079,0.00229,0.736,0.989,0.857,0
2080,0.000299,0.68,0.8240000000000001,0.85,0
2084,0.1669999999999999,0.602,0.85,0.952,0
2085,0.0297,0.677,0.956,0.00149,0
2086,0.109,0.596,0.6829999999999999,0.0918,0
2087,0.496,0.691,0.6,0.241,0
2088,0.0152,0.8220000000000001,0.581,0.617,0
2090,0.000109,0.522,0.96,0.00332,0
2091,0.00252,0.509,0.831,0.00277,0
2095,0.0522,0.41,0.67,0.8690000000000001,0
2096,0.0028899999999999,0.708,0.911,0.4579999999999999,0
2097,0.000516,0.5589999999999999,0.8759999999999999,0.445,0
2098,4.270000000000001e-05,0.629,0.914,0.544,0
2099,0.00217,0.59,0.748,0.0923,0
2100,0.00183,0.606,0.813,0.00941,0
2101,0.476,0.441,0.422,0.00457,0
2103,0.00614,0.617,0.957,0.00501,0
2106,0.256,0.745,0.841,8e-05,0
2107,0.0292,0.499,0.79,0.0052,0
2108,0.0236,0.883,0.812,0.7190000000000001,0
2113,0.00952,0.503,0.867,0.8440000000000001,0
2115,0.505,0.6459999999999999,0.516,0.8690000000000001,0
2117,0.0958,0.5,0.815,0.0389,0
2118,0.0439,0.8059999999999999,0.516,0.051,0
2120,0.0341,0.5870000000000001,0.935,2.28e-06,0
2121,0.0582,0.537,0.527,0.604,0
2123,0.0502,0.594,0.865,0.417,0
2124,0.35,0.611,0.408,0.821,0
2126,0.0884,0.7929999999999999,0.442,0.8540000000000001,0
2127,0.0114,0.64,0.789,0.0182,0
2128,0.000848,0.726,0.892,0.000144,0
2129,0.00126,0.348,0.848,0.6759999999999999,0
2130,0.27,0.727,0.516,0.7390000000000001,0
2131,0.107,0.6809999999999999,0.922,0.0016699999999999,0
2135,0.477,0.711,0.568,2.03e-05,0
2136,0.000475,0.528,0.759,0.735,0
2137,0.177,0.518,0.531,0.00241,0
2138,0.0675,0.585,0.537,0.0211,0
2139,0.105,0.603,0.757,0.884,0
2140,0.0102,0.6759999999999999,0.804,0.00477,0
2141,0.0134,0.312,0.981,0.0619,0
2142,0.016,0.71,0.715,0.8440000000000001,0
2143,0.0664,0.386,0.539,0.0,0
2144,0.00371,0.52,0.941,0.000205,0
2145,0.0688,0.517,0.696,0.789,0
2146,0.153,0.4579999999999999,0.764,0.00779,0
2147,0.000547,0.628,0.7140000000000001,0.0946,0
2148,0.23,0.693,0.59,0.8340000000000001,0
2149,0.522,0.76,0.536,0.0186,0
2151,0.3279999999999999,0.595,0.639,0.0452,0
2152,0.121,0.698,0.898,0.146,0
2153,3.99e-05,0.605,0.892,0.00112,0
2154,0.00507,0.7020000000000001,0.906,0.6659999999999999,0
2155,0.0293,0.451,0.59,3.87e-06,0
2156,0.000656,0.63,0.948,0.000504,0
2157,0.0062,0.605,0.992,0.909,0
2158,0.466,0.7190000000000001,0.353,0.2019999999999999,0
2160,0.0279999999999999,0.736,0.519,0.629,0
2161,0.204,0.847,0.5920000000000001,0.59,0
2162,0.239,0.715,0.534,0.8759999999999999,0
2163,0.0502,0.737,0.725,0.747,0
2164,0.08,0.667,0.7759999999999999,0.0,0
2165,0.00238,0.596,0.722,1.15e-05,0
2166,0.00552,0.66,0.934,4.27e-06,0
2168,0.601,0.483,0.455,0.927,0
2170,0.425,0.721,0.635,0.32,0
2172,0.0272,0.634,0.612,0.871,0
2173,0.0033799999999999,0.754,0.833,0.54,0
2174,0.555,0.705,0.21,0.88,0
2175,0.0495,0.7140000000000001,0.872,0.0341,0
2177,0.2239999999999999,0.759,0.794,0.382,0
2178,0.0223,0.723,0.478,0.863,0
2179,0.0307,0.883,0.406,0.547,0
2181,0.0105,0.5479999999999999,0.906,0.8290000000000001,0
2182,0.0314,0.425,0.752,0.265,0
2183,0.283,0.597,0.351,0.7559999999999999,0
2184,0.11,0.5870000000000001,0.523,0.765,0
2185,0.75,0.488,0.385,0.81,0
2187,0.00499,0.594,0.871,0.3879999999999999,0
2189,0.019,0.379,0.7559999999999999,0.000178,0
2191,0.00288,0.726,0.963,0.825,0
2192,0.0399,0.285,0.6659999999999999,0.000126,0
2194,0.00564,0.467,0.974,0.625,0
2195,0.000174,0.419,0.938,0.6,0
2196,0.635,0.581,0.374,0.937,0
2199,0.18,0.77,0.78,0.147,0
2200,0.0133,0.5579999999999999,0.693,0.489,0
2201,2.84e-05,0.488,0.938,0.0751,0
2202,0.0264,0.74,0.722,8.97e-05,0
2203,0.0159,0.8029999999999999,0.684,0.905,0
2204,0.0003689999999999,0.754,0.688,0.517,0
2205,0.00339,0.534,0.946,0.442,0
2208,0.141,0.612,0.607,0.1669999999999999,0
2211,0.0301,0.6970000000000001,0.514,0.535,0
2212,0.457,0.406,0.5479999999999999,0.902,0
2213,0.0576,0.477,0.795,0.0,0
2214,0.021,0.8220000000000001,0.7490000000000001,0.00246,0
2215,0.0265,0.757,0.991,0.22,0
2216,5.4600000000000006e-05,0.5660000000000001,0.947,0.314,0
2217,0.0626,0.858,0.7170000000000001,0.243,0
2218,0.288,0.596,0.456,0.947,0
2219,0.319,0.826,0.527,0.903,0
2220,0.44,0.875,0.475,0.72,0
2221,0.0035399999999999,0.428,0.614,0.057,0
2222,0.0372,0.352,0.86,0.731,0
2223,0.843,0.552,0.256,0.918,0
2224,0.0184,0.7120000000000001,0.974,0.4579999999999999,0
2225,0.353,0.602,0.556,0.892,0
2227,0.000233,0.6629999999999999,0.965,0.0126,0
2228,0.000216,0.555,0.953,0.0594,0
2229,0.0358,0.384,0.853,0.0,0
2230,0.0207,0.7390000000000001,0.89,0.311,0
2231,0.00465,0.595,0.887,0.775,0
2232,0.894,0.7020000000000001,0.297,0.485,0
2233,0.159,0.799,0.7709999999999999,0.238,0
2234,0.000991,0.6729999999999999,0.972,0.588,0
2235,6.54e-05,0.904,0.727,0.86,0
2238,0.0258,0.389,0.8540000000000001,0.00468,0
2239,0.00314,0.584,0.9,0.664,0
2241,0.00409,0.721,0.938,0.275,0
2242,0.000956,0.8290000000000001,0.695,0.178,0
2243,0.00351,0.675,0.738,0.647,0
2244,0.0128,0.669,0.871,0.7340000000000001,0
2247,0.000941,0.545,0.953,0.1169999999999999,0
2248,0.044,0.6709999999999999,0.6559999999999999,0.722,0
2249,0.537,0.7170000000000001,0.5710000000000001,0.386,0
2250,0.022,0.7140000000000001,0.735,0.00999,0
2251,0.0426,0.667,0.501,0.8690000000000001,0
2252,0.00534,0.667,0.753,0.0511,0
2253,0.000148,0.483,0.927,0.0229,0
2255,0.00207,0.631,0.913,0.0152,0
2256,0.127,0.684,0.7979999999999999,0.268,0
2258,0.0304,0.687,0.833,0.445,0
2259,0.102,0.701,0.557,0.865,0
2260,0.607,0.7090000000000001,0.6609999999999999,0.708,0
2261,6.18e-05,0.122,0.921,0.0028899999999999,0
2264,0.6890000000000001,0.677,0.634,0.449,0
2265,0.0826,0.6559999999999999,0.933,0.14,0
2266,0.0977,0.636,0.86,0.0,0
2267,0.0203,0.626,0.8590000000000001,0.482,0
2268,0.00115,0.775,0.742,4.05e-06,0
2269,0.174,0.615,0.895,0.4629999999999999,0
2271,0.0149,0.737,0.8190000000000001,0.435,0
2272,0.0632,0.856,0.947,0.0573,0
2273,0.208,0.6559999999999999,0.397,0.615,0
2274,0.00917,0.519,0.838,0.000758,0
2276,0.723,0.865,0.4429999999999999,0.144,0
2278,0.0174,0.476,0.938,0.000111,0
2279,0.1939999999999999,0.684,0.552,0.875,0
2280,0.00526,0.882,0.598,0.539,0
2281,0.0376,0.416,0.904,0.00207,0
2284,0.00291,0.6920000000000001,0.715,0.0303,0
2285,0.000946,0.442,0.868,0.000137,0
2286,0.132,0.6609999999999999,0.721,0.563,0
2287,0.00266,0.596,0.949,0.206,0
2288,0.0343,0.416,0.627,0.3879999999999999,0
2291,0.118,0.509,0.812,0.774,0
2292,0.0289999999999999,0.789,0.973,0.0208,0
2293,0.00533,0.446,0.992,0.0008789999999999,0
2294,0.0418,0.895,0.812,0.000455,0
2295,0.0086,0.7140000000000001,0.923,1.6100000000000002e-05,0
2296,0.192,0.423,0.708,0.148,0
2297,0.188,0.916,0.354,0.8440000000000001,0
2298,0.02,0.4679999999999999,0.638,0.0792,0
2299,0.00105,0.696,0.813,0.858,0
2300,7.91e-05,0.67,0.797,0.217,0
2301,0.1169999999999999,0.725,0.623,0.6609999999999999,0
2302,0.5870000000000001,0.556,0.622,0.969,0
2304,0.00223,0.432,0.7440000000000001,0.1119999999999999,0
2305,0.000658,0.531,0.889,0.135,0
2306,0.00227,0.41,0.953,0.325,0
2308,0.0756,0.758,0.487,0.583,0
2309,0.613,0.647,0.684,0.91,0
2312,0.312,0.4529999999999999,0.522,0.8220000000000001,0
2313,0.00212,0.413,0.857,0.92,0
2314,0.00187,0.55,0.7879999999999999,0.0988,0
2315,0.118,0.253,0.601,0.00489,0
2316,0.0178,0.4639999999999999,0.894,0.0001199999999999,0
2318,0.53,0.431,0.314,0.833,0
2320,0.1169999999999999,0.747,0.649,0.0515,0
2321,0.0936,0.7240000000000001,0.613,0.7979999999999999,0
2322,0.00734,0.6629999999999999,0.913,1.36e-05,0
2324,0.000121,0.564,0.83,0.0295,0
2325,0.63,0.146,0.091,0.4629999999999999,0
2326,0.384,0.605,0.912,0.00164,0
2327,0.0651,0.466,0.7040000000000001,0.862,0
2328,0.016,0.561,0.8440000000000001,0.249,0
2330,0.0001899999999999,0.595,0.942,0.72,0
2331,0.0039299999999999,0.733,0.785,0.317,0
2332,0.023,0.6940000000000001,0.653,7.01e-05,0
2333,0.0378,0.536,0.991,0.0197,0
2334,0.5920000000000001,0.665,0.5820000000000001,0.00077,0
2335,0.103,0.581,0.915,1.0800000000000002e-05,0
2336,0.00188,0.723,0.7140000000000001,0.6940000000000001,0
2338,0.0242,0.8420000000000001,0.7170000000000001,0.000596,0
2340,0.0333,0.787,0.799,0.0104,0
2342,0.0157,0.8440000000000001,0.752,0.0001909999999999,0
2343,0.000392,0.616,0.895,0.924,0
2344,0.0581,0.8590000000000001,0.6729999999999999,0.00989,0
2345,0.000546,0.628,0.903,0.00115,0
2346,0.0508,0.617,0.7709999999999999,0.0,0
2347,0.00117,0.652,0.7440000000000001,0.0153,0
2348,0.123,0.5429999999999999,0.897,0.0513,0
2349,0.276,0.718,0.655,0.856,0
2350,1.57e-05,0.367,0.974,0.38,0
2351,0.0429,0.759,0.8690000000000001,0.93,0
2352,0.0066099999999999,0.69,0.951,0.178,0
2353,0.0556,0.648,0.586,0.75,0
2354,0.00782,0.473,0.883,0.872,0
2356,0.12,0.823,0.741,9.72e-05,0
2357,0.0138,0.77,0.721,0.505,0
2359,0.4529999999999999,0.777,0.682,0.0,0
2361,0.715,0.451,0.541,0.764,0
2362,0.417,0.82,0.581,0.0256,0
2364,0.16,0.613,0.498,8.2e-05,0
2365,0.0173,0.432,0.8220000000000001,0.3929999999999999,0
2366,0.00185,0.631,0.662,0.58,0
2367,0.186,0.6609999999999999,0.932,0.0003779999999999,0
2368,0.15,0.71,0.637,0.885,0
2369,0.00267,0.6,0.988,0.000384,0
2370,0.0404,0.838,0.7240000000000001,0.0434,0
2372,0.00324,0.466,0.907,3.02e-06,0
2374,0.1939999999999999,0.705,0.6679999999999999,0.251,0
2375,0.0409999999999999,0.6859999999999999,0.862,0.0,0
2376,0.258,0.733,0.374,0.775,0
2377,0.0002319999999999,0.599,0.972,0.255,0
2378,0.00039,0.362,0.933,0.807,0
2379,0.0923,0.659,0.865,0.000108,0
2380,0.000173,0.5660000000000001,0.778,0.8859999999999999,0
2381,0.495,0.72,0.358,0.0354,0
2382,0.0255,0.642,0.8170000000000001,0.026,0
2384,0.000266,0.866,0.6970000000000001,0.0401,0
2388,0.0066599999999999,0.736,0.875,4.54e-06,0
2390,0.0088,0.218,0.7809999999999999,6.759999999999999e-05,0
2391,0.0261,0.62,0.8440000000000001,0.0478,0
2393,0.667,0.838,0.7140000000000001,0.841,0
2394,0.0107,0.466,0.654,0.8190000000000001,0
2395,0.00125,0.542,0.913,0.565,0
2396,0.00399,0.579,0.79,0.135,0
2397,0.46,0.775,0.7040000000000001,0.5589999999999999,0
2398,0.103,0.723,0.432,0.218,0
2399,0.00187,0.551,0.94,0.691,0
2400,0.0839,0.8320000000000001,0.659,0.00114,0
2402,0.428,0.624,0.852,0.6559999999999999,0
2403,0.0306,0.8240000000000001,0.667,0.0292,0
2405,0.00124,0.546,0.8959999999999999,0.000153,0
2406,0.0368,0.226,0.4029999999999999,0.205,0
2407,0.158,0.66,0.784,0.000279,0
2409,0.00572,0.659,0.723,7.390000000000001e-05,0
2410,0.046,0.7040000000000001,0.962,1.4800000000000002e-05,0
2411,0.69,0.305,0.364,0.252,0
2413,0.24,0.934,0.486,0.0402,0
2415,0.221,0.611,0.938,0.0208,0
2418,0.313,0.616,0.4639999999999999,0.916,0
2419,0.222,0.745,0.599,0.8859999999999999,0
2421,0.0121,0.745,0.7240000000000001,0.0123,0
2422,0.195,0.708,0.797,0.0,0
2423,0.0685,0.5429999999999999,0.5720000000000001,0.00119,0
2425,0.302,0.7340000000000001,0.901,0.0,0
2426,0.091,0.609,0.677,0.445,0
2427,0.00105,0.748,0.626,0.885,0
2428,0.0922,0.625,0.6659999999999999,0.0102,0
2429,0.0196,0.537,0.87,0.346,0
2433,0.0109,0.402,0.826,0.000766,0
2434,0.361,0.7909999999999999,0.7979999999999999,0.471,0
2435,0.0419,0.49,0.774,0.708,0
2440,0.273,0.8170000000000001,0.623,0.235,0
2441,0.0279999999999999,0.6829999999999999,0.937,0.768,0
2442,0.0128,0.547,0.5660000000000001,0.802,0
2443,0.00305,0.715,0.758,0.107,0
2445,0.0209,0.807,0.598,0.0959,0
2447,0.0864,0.432,0.631,0.00112,0
2448,0.0038299999999999,0.48,0.818,7.829999999999999e-05,0
2449,0.00134,0.569,0.519,0.488,0
2452,0.000135,0.39,0.622,0.5379999999999999,0
2453,0.38,0.727,0.64,0.7440000000000001,0
2454,0.0068099999999999,0.613,0.7609999999999999,0.000152,0
2455,7.47e-05,0.6,0.953,0.524,0
2456,0.00218,0.467,0.802,0.152,0
2458,0.0463,0.7140000000000001,0.435,0.0191,0
2459,0.00607,0.645,0.996,0.728,0
2460,0.0403,0.606,0.952,0.000252,0
2462,0.0858,0.6859999999999999,0.797,0.0197,0
2463,0.00409,0.5589999999999999,0.705,0.0,0
2465,0.000598,0.6579999999999999,0.997,0.0528,0
2466,0.00887,0.795,0.573,0.946,0
2467,0.000478,0.408,0.971,0.196,0
2468,0.0248,0.358,0.725,0.000713,0
2470,0.0156,0.795,0.623,5.23e-05,0
